model, entity URI, belief
human, http://human.owl#NCI_C49139, 5
human, http://human.owl#NCI_C32752, 15
human, http://human.owl#NCI_C12650, 4
human, http://human.owl#NCI_C32808, 50
human, http://human.owl#NCI_C32593, 61
human, http://human.owl#NCI_C13177, 29
human, http://human.owl#NCI_C13713, 29
human, http://human.owl#NCI_C32336, 61
human, http://human.owl#NCI_C38331, 14
human, http://human.owl#NCI_C49249, 4
human, http://human.owl#NCI_C33367, 8
human, http://human.owl#NCI_C12760, 44
human, http://human.owl#NCI_C12933, 47
human, http://human.owl#NCI_C33164, 49
human, http://human.owl#NCI_C53069, 108
human, http://human.owl#NCI_C49314, 12
human, http://human.owl#NCI_C12605, 6
human, http://human.owl#NCI_C49328, 46
human, http://human.owl#NCI_C12493, 49
human, http://human.owl#NCI_C52951, 77
human, http://human.owl#NCI_C32655, 34
human, http://human.owl#NCI_C12564, 6
human, http://human.owl#NCI_C33093, 6
human, http://human.owl#NCI_C12307, 4
human, http://human.owl#NCI_C12373, 67
human, http://human.owl#NCI_C33837, 84
human, http://human.owl#NCI_C13260, 25
human, http://human.owl#NCI_C32765, 5
human, http://human.owl#NCI_C33886, 10
human, http://human.owl#NCI_C12871, 4
human, http://human.owl#NCI_C33629, 21
human, http://human.owl#NCI_C45857, 5
human, http://human.owl#NCI_C12885, 54
human, http://human.owl#NCI_C25203, 41
human, http://human.owl#NCI_C33588, 29
human, http://human.owl#NCI_C32870, 22
human, http://human.owl#NCI_C12981, 76
human, http://human.owl#NCI_C33422, 7
human, http://human.owl#NCI_C32613, 7
human, http://human.owl#NCI_C12396, 10
human, http://human.owl#NCI_C12753, 8
human, http://human.owl#NCI_C32212, 18
human, http://human.owl#NCI_C13283, 25
human, http://human.owl#NCI_C32097, 3
human, http://human.owl#NCI_C33532, 61
human, http://human.owl#NCI_C52766, 14
human, http://human.owl#NCI_C32322, 6
human, http://human.owl#NCI_C25787, 29
human, http://human.owl#NCI_C33777, 9
human, http://human.owl#NCI_C12711, 15
human, http://human.owl#NCI_C53055, 4
human, http://human.owl#NCI_C33150, 108
human, http://human.owl#NCI_C32585, 8
human, http://human.owl#NCI_C32055, 5
human, http://human.owl#NCI_C32126, 25
human, http://human.owl#NCI_C34032, 9
human, http://human.owl#NCI_C13031, 236
human, http://human.owl#NCI_C12222, 4
human, http://human.owl#NCI_C12466, 63
human, http://human.owl#NCI_C40185, 153
human, http://human.owl#NCI_C32919, 40
human, http://human.owl#NCI_C33242, 19
human, http://human.owl#NCI_C32433, 4
human, http://human.owl#NCI_C13824, 62
human, http://human.owl#NCI_C32447, 13
human, http://human.owl#NCI_C32973, 6
human, http://human.owl#NCI_C33615, 33
human, http://human.owl#NCI_C32716, 58
human, http://human.owl#NCI_C32543, 47
human, http://human.owl#NCI_C33352, 8
human, http://human.owl#NCI_C12614, 74
mouse, http://mouse.owl#MA_0001233, 1
mouse, http://mouse.owl#MA_0001631, 1
mouse, http://mouse.owl#MA_0001201, 1
mouse, http://mouse.owl#MA_0000421, 1
mouse, http://mouse.owl#MA_0002395, 4
mouse, http://mouse.owl#MA_0001303, 3
mouse, http://mouse.owl#MA_0001496, 11
mouse, http://mouse.owl#MA_0002536, 5
mouse, http://mouse.owl#MA_0001756, 5
mouse, http://mouse.owl#MA_0000362, 4
mouse, http://mouse.owl#MA_0002681, 1
mouse, http://mouse.owl#MA_0000684, 4
mouse, http://mouse.owl#MA_0001566, 4
mouse, http://mouse.owl#MA_0001662, 1
mouse, http://mouse.owl#MA_0000064, 179
mouse, http://mouse.owl#MA_0001866, 3
mouse, http://mouse.owl#MA_0000356, 13
mouse, http://mouse.owl#MA_0001190, 1
mouse, http://mouse.owl#MA_0000166, 8
mouse, http://mouse.owl#MA_0002689, 1
mouse, http://mouse.owl#MA_0001714, 3
mouse, http://mouse.owl#MA_0000134, 1
mouse, http://mouse.owl#MA_0001958, 8
mouse, http://mouse.owl#MA_0001053, 4
mouse, http://mouse.owl#MA_0000642, 4
mouse, http://mouse.owl#MA_0000276, 1
mouse, http://mouse.owl#MA_0000791, 1
mouse, http://mouse.owl#MA_0001824, 1
mouse, http://mouse.owl#MA_0001977, 125
mouse, http://mouse.owl#MA_0000583, 4
mouse, http://mouse.owl#MA_0000981, 4
mouse, http://mouse.owl#MA_0002356, 131
mouse, http://mouse.owl#MA_0002381, 131
mouse, http://mouse.owl#MA_0002166, 129
mouse, http://mouse.owl#MA_0001916, 125
mouse, http://mouse.owl#MA_0002642, 1
mouse, http://mouse.owl#MA_0002639, 1
mouse, http://mouse.owl#MA_0002491, 1
mouse, http://mouse.owl#MA_0001623, 1
mouse, http://mouse.owl#MA_0002744, 6
mouse, http://mouse.owl#MA_0002314, 4
mouse, http://mouse.owl#MA_0002583, 4
mouse, http://mouse.owl#MA_0002124, 9
mouse, http://mouse.owl#MA_0000127, 1
mouse, http://mouse.owl#MA_0000948, 3
mouse, http://mouse.owl#MA_0000757, 1
mouse, http://mouse.owl#MA_0001014, 45
mouse, http://mouse.owl#MA_0000096, 1
mouse, http://mouse.owl#MA_0000476, 1
mouse, http://mouse.owl#MA_0001309, 3
mouse, http://mouse.owl#MA_0000237, 1
mouse, http://mouse.owl#MA_0001807, 4
mouse, http://mouse.owl#MA_0001797, 2
mouse, http://mouse.owl#MA_0000191, 1
mouse, http://mouse.owl#MA_0001177, 7
mouse, http://mouse.owl#MA_0000615, 9
mouse, http://mouse.owl#MA_0001575, 1
mouse, http://mouse.owl#MA_0002757, 1
mouse, http://mouse.owl#MA_0001287, 3
mouse, http://mouse.owl#MA_0001685, 4
mouse, http://mouse.owl#MA_0000901, 7
mouse, http://mouse.owl#MA_0001121, 1
mouse, http://mouse.owl#MA_0002081, 129
mouse, http://mouse.owl#MA_0000710, 5
mouse, http://mouse.owl#MA_0000648, 1
mouse, http://mouse.owl#MA_0002307, 131
mouse, http://mouse.owl#MA_0000189, 1
mouse, http://mouse.owl#MA_0000285, 1
mouse, http://mouse.owl#MA_0002191, 4
mouse, http://mouse.owl#MA_0000577, 4
mouse, http://mouse.owl#MA_0002417, 1
mouse, http://mouse.owl#MA_0001892, 6
mouse, http://mouse.owl#MA_0000057, 3
mouse, http://mouse.owl#MA_0000082, 4
mouse, http://mouse.owl#MA_0001908, 1
mouse, http://mouse.owl#MA_0001401, 18
mouse, http://mouse.owl#MA_0001670, 1
mouse, http://mouse.owl#MA_0001415, 1
mouse, http://mouse.owl#MA_0001962, 125
mouse, http://mouse.owl#MA_0000460, 8
mouse, http://mouse.owl#MA_0002736, 1
mouse, http://mouse.owl#MA_0000223, 1
mouse, http://mouse.owl#MA_0001342, 6
mouse, http://mouse.owl#MA_0002577, 45
mouse, http://mouse.owl#MA_0001678, 1
mouse, http://mouse.owl#MA_0000562, 9
mouse, http://mouse.owl#MA_0000015, 146
mouse, http://mouse.owl#MA_0000530, 8
mouse, http://mouse.owl#MA_0000468, 7
mouse, http://mouse.owl#MA_0000823, 4
mouse, http://mouse.owl#MA_0000672, 7
mouse, http://mouse.owl#MA_0000933, 1
mouse, http://mouse.owl#MA_0001728, 3
mouse, http://mouse.owl#MA_0002562, 128
mouse, http://mouse.owl#MA_0001490, 1
mouse, http://mouse.owl#MA_0001235, 1
mouse, http://mouse.owl#MA_0002403, 131
mouse, http://mouse.owl#MA_0002672, 1
mouse, http://mouse.owl#MA_0002073, 125
mouse, http://mouse.owl#MA_0000726, 1
mouse, http://mouse.owl#MA_0001162, 3
mouse, http://mouse.owl#MA_0001498, 1
mouse, http://mouse.owl#MA_0002012, 125
mouse, http://mouse.owl#MA_0002183, 129
mouse, http://mouse.owl#MA_0001398, 18
mouse, http://mouse.owl#MA_0000836, 1
mouse, http://mouse.owl#MA_0002520, 20
mouse, http://mouse.owl#MA_0000523, 5
mouse, http://mouse.owl#MA_0000160, 2
mouse, http://mouse.owl#MA_0000492, 1
mouse, http://mouse.owl#MA_0001195, 1
mouse, http://mouse.owl#MA_0000633, 5
mouse, http://mouse.owl#MA_0002006, 125
mouse, http://mouse.owl#MA_0002031, 127
mouse, http://mouse.owl#MA_0001266, 1
mouse, http://mouse.owl#MA_0001664, 1
mouse, http://mouse.owl#MA_0000270, 3
mouse, http://mouse.owl#MA_0001407, 18
mouse, http://mouse.owl#MA_0002528, 4
mouse, http://mouse.owl#MA_0001456, 1
mouse, http://mouse.owl#MA_0001065, 1
mouse, http://mouse.owl#MA_0000168, 10
mouse, http://mouse.owl#MA_0001971, 128
mouse, http://mouse.owl#MA_0001336, 10
mouse, http://mouse.owl#MA_0002638, 1
mouse, http://mouse.owl#MA_0000278, 1
mouse, http://mouse.owl#MA_0002492, 1
mouse, http://mouse.owl#MA_0000395, 10
mouse, http://mouse.owl#MA_0001622, 10
mouse, http://mouse.owl#MA_0001098, 1
mouse, http://mouse.owl#MA_0001609, 11
mouse, http://mouse.owl#MA_0000585, 7
mouse, http://mouse.owl#MA_0000829, 4
mouse, http://mouse.owl#MA_0000681, 4
mouse, http://mouse.owl#MA_0002340, 131
mouse, http://mouse.owl#MA_0001359, 12
mouse, http://mouse.owl#MA_0002101, 129
mouse, http://mouse.owl#MA_0001563, 1
mouse, http://mouse.owl#MA_0000939, 1
mouse, http://mouse.owl#MA_0002450, 41
mouse, http://mouse.owl#MA_0000453, 3
mouse, http://mouse.owl#MA_0000353, 13
mouse, http://mouse.owl#MA_0000751, 1
mouse, http://mouse.owl#MA_0001227, 1
mouse, http://mouse.owl#MA_0000689, 22
mouse, http://mouse.owl#MA_0002348, 131
mouse, http://mouse.owl#MA_0001811, 1
mouse, http://mouse.owl#MA_0000301, 23
mouse, http://mouse.owl#MA_0002409, 1
mouse, http://mouse.owl#MA_0001181, 4
mouse, http://mouse.owl#MA_0002458, 2
mouse, http://www.geneontology.org/formats/oboInOwl#Synonym, 1
mouse, http://mouse.owl#MA_0000411, 14
mouse, http://mouse.owl#MA_0001949, 125
mouse, http://mouse.owl#MA_0001291, 1
mouse, http://mouse.owl#MA_0002353, 131
mouse, http://mouse.owl#MA_0001746, 5
mouse, http://mouse.owl#MA_0001179, 7
mouse, http://mouse.owl#MA_0000262, 4
mouse, http://mouse.owl#MA_0002301, 131
mouse, http://mouse.owl#MA_0001383, 11
mouse, http://mouse.owl#MA_0000007, 8
mouse, http://mouse.owl#MA_0001524, 1
mouse, http://mouse.owl#MA_0000730, 1
mouse, http://mouse.owl#MA_0002157, 5
mouse, http://mouse.owl#MA_0001289, 3
mouse, http://mouse.owl#MA_0000744, 3
mouse, http://mouse.owl#MA_0002411, 14
mouse, http://mouse.owl#MA_0000314, 22
mouse, http://mouse.owl#MA_0000110, 12
mouse, http://mouse.owl#MA_0000840, 1
mouse, http://mouse.owl#MA_0001902, 7
mouse, http://mouse.owl#MA_0000607, 8
mouse, http://mouse.owl#MA_0000854, 1
mouse, http://mouse.owl#MA_0001011, 45
mouse, http://mouse.owl#MA_0000220, 13
mouse, http://mouse.owl#MA_0001628, 1
mouse, http://mouse.owl#MA_0002215, 132
mouse, http://www.geneontology.org/formats/oboInOwl#Definition, 1
mouse, http://mouse.owl#MA_0001894, 6
mouse, http://mouse.owl#MA_0000118, 1
mouse, http://mouse.owl#MA_0002332, 131
mouse, http://mouse.owl#MA_0002730, 1
mouse, http://mouse.owl#MA_0001794, 6
mouse, http://mouse.owl#MA_0001005, 1
mouse, http://mouse.owl#MA_0001274, 4
mouse, http://mouse.owl#MA_0001083, 1
mouse, http://mouse.owl#MA_0002110, 129
mouse, http://mouse.owl#MA_0000228, 21
mouse, http://mouse.owl#MA_0001019, 45
mouse, http://mouse.owl#MA_0002442, 18
mouse, http://mouse.owl#MA_0002220, 4
mouse, http://mouse.owl#MA_0001344, 7
mouse, http://mouse.owl#MA_0001852, 1
mouse, http://mouse.owl#MA_0001440, 16
mouse, http://mouse.owl#MA_0000564, 7
mouse, http://mouse.owl#MA_0002118, 130
mouse, http://mouse.owl#MA_0000307, 16
mouse, http://mouse.owl#MA_0001732, 5
mouse, http://mouse.owl#MA_0000674, 9
mouse, http://mouse.owl#MA_0001112, 6
mouse, http://mouse.owl#MA_0002228, 129
mouse, http://mouse.owl#MA_0001510, 6
mouse, http://mouse.owl#MA_0000040, 1
mouse, http://mouse.owl#MA_0000417, 1
mouse, http://mouse.owl#MA_0001448, 16
mouse, http://mouse.owl#MA_0000054, 4
mouse, http://mouse.owl#MA_0001375, 12
mouse, http://mouse.owl#MA_0001755, 15
mouse, http://mouse.owl#MA_0000048, 8
mouse, http://mouse.owl#MA_0002708, 1
mouse, http://mouse.owl#MA_0001661, 1
mouse, http://mouse.owl#MA_0000785, 1
mouse, http://mouse.owl#MA_0002032, 4
mouse, http://mouse.owl#MA_0001260, 3
mouse, http://mouse.owl#MA_0001967, 6
mouse, http://mouse.owl#MA_0000895, 1
mouse, http://mouse.owl#MA_0002142, 132
mouse, http://mouse.owl#MA_0001669, 7
mouse, http://mouse.owl#MA_0000290, 1
mouse, http://mouse.owl#MA_0001503, 4
mouse, http://mouse.owl#MA_0000033, 1
mouse, http://mouse.owl#MA_0000790, 16
mouse, http://mouse.owl#MA_0001268, 5
mouse, http://mouse.owl#MA_0002387, 131
mouse, http://mouse.owl#MA_0001825, 1
mouse, http://mouse.owl#MA_0002175, 129
mouse, http://mouse.owl#MA_0001613, 11
mouse, http://mouse.owl#MA_0000103, 1
mouse, http://mouse.owl#MA_0002497, 1
mouse, http://mouse.owl#MA_0000403, 8
mouse, http://mouse.owl#MA_0000798, 1
mouse, http://mouse.owl#MA_0002045, 127
mouse, http://mouse.owl#MA_0001920, 125
mouse, http://mouse.owl#MA_0002553, 133
mouse, http://mouse.owl#MA_0001481, 6
mouse, http://mouse.owl#MA_0001858, 5
mouse, http://mouse.owl#MA_0000193, 1
mouse, http://mouse.owl#MA_0001226, 1
mouse, http://mouse.owl#MA_0001495, 11
mouse, http://mouse.owl#MA_0002663, 1
mouse, http://mouse.owl#MA_0001787, 3
mouse, http://mouse.owl#MA_0000207, 1
mouse, http://mouse.owl#MA_0002078, 127
mouse, http://mouse.owl#MA_0002611, 12
mouse, http://mouse.owl#MA_0002103, 129
mouse, http://mouse.owl#MA_0001167, 15
mouse, http://mouse.owl#MA_0001489, 1
mouse, http://mouse.owl#MA_0001565, 8
mouse, http://mouse.owl#MA_0000952, 5
mouse, http://mouse.owl#MA_0002003, 127
mouse, http://mouse.owl#MA_0000514, 16
mouse, http://mouse.owl#MA_0000528, 8
mouse, http://mouse.owl#MA_0000355, 1
mouse, http://mouse.owl#MA_0000151, 12
mouse, http://mouse.owl#MA_0001433, 9
mouse, http://mouse.owl#MA_0000624, 1
mouse, http://mouse.owl#MA_0000261, 12
mouse, http://mouse.owl#MA_0000638, 6
mouse, http://mouse.owl#MA_0002207, 4
mouse, http://mouse.owl#MA_0001740, 4
mouse, http://mouse.owl#MA_0000159, 1
mouse, http://mouse.owl#MA_0002373, 131
mouse, http://mouse.owl#MA_0000716, 5
mouse, http://mouse.owl#MA_0002514, 7
mouse, http://mouse.owl#MA_0001596, 1
mouse, http://mouse.owl#MA_0001120, 3
mouse, http://mouse.owl#MA_0000269, 5
mouse, http://mouse.owl#MA_0000340, 4
mouse, http://mouse.owl#MA_0002483, 6
mouse, http://mouse.owl#MA_0002624, 1
mouse, http://mouse.owl#MA_0001544, 3
mouse, http://mouse.owl#MA_0001844, 1
mouse, http://mouse.owl#MA_0000450, 1
mouse, http://mouse.owl#MA_0002726, 1
mouse, http://mouse.owl#MA_0001128, 1
mouse, http://mouse.owl#MA_0000334, 1
mouse, http://mouse.owl#MA_0001654, 1
mouse, http://mouse.owl#MA_0002159, 129
mouse, http://mouse.owl#MA_0001771, 4
mouse, http://mouse.owl#MA_0000348, 7
mouse, http://mouse.owl#MA_0001922, 125
mouse, http://mouse.owl#MA_0000874, 1
mouse, http://mouse.owl#MA_0000112, 1
mouse, http://mouse.owl#MA_0001936, 125
mouse, http://mouse.owl#MA_0000444, 1
mouse, http://mouse.owl#MA_0000254, 4
mouse, http://mouse.owl#MA_0000458, 7
mouse, http://mouse.owl#MA_0000222, 1
mouse, http://mouse.owl#MA_0002334, 131
mouse, http://mouse.owl#MA_0001557, 4
mouse, http://mouse.owl#MA_0002476, 1
mouse, http://mouse.owl#MA_0002617, 1
mouse, http://mouse.owl#MA_0002444, 6
mouse, http://mouse.owl#MA_0000777, 1
mouse, http://mouse.owl#MA_0002240, 5
mouse, http://mouse.owl#MA_0002254, 129
mouse, http://mouse.owl#MA_0002275, 131
mouse, http://mouse.owl#MA_0000702, 5
mouse, http://mouse.owl#MA_0000569, 8
mouse, http://www.geneontology.org/formats/oboInOwl#SynonymType, 1
mouse, http://mouse.owl#MA_0002063, 125
mouse, http://mouse.owl#MA_0002546, 1
mouse, http://mouse.owl#MA_0000887, 1
mouse, http://mouse.owl#MA_0001044, 1
mouse, http://mouse.owl#MA_0002248, 129
mouse, http://mouse.owl#MA_0000990, 5
mouse, http://mouse.owl#MA_0000437, 6
mouse, http://mouse.owl#MA_0000735, 5
mouse, http://mouse.owl#MA_0000979, 1
mouse, http://mouse.owl#MA_0000074, 3
mouse, http://mouse.owl#MA_0001114, 6
mouse, http://mouse.owl#MA_0000215, 20
mouse, http://mouse.owl#MA_0001891, 6
mouse, http://mouse.owl#MA_0002189, 129
mouse, http://mouse.owl#MA_0002569, 1
mouse, http://mouse.owl#MA_0000381, 1
mouse, http://mouse.owl#MA_0000998, 1
mouse, http://mouse.owl#MA_0001377, 9
mouse, http://mouse.owl#MA_0001885, 6
mouse, http://mouse.owl#MA_0001961, 125
mouse, http://mouse.owl#MA_0000491, 1
mouse, http://mouse.owl#MA_0002437, 5
mouse, http://mouse.owl#MA_0001899, 3
mouse, http://mouse.owl#MA_0002735, 1
mouse, http://mouse.owl#MA_0001265, 1
mouse, http://mouse.owl#MA_0000389, 12
mouse, http://mouse.owl#MA_0001074, 45
mouse, http://mouse.owl#MA_0002391, 131
mouse, http://mouse.owl#MA_0000805, 1
mouse, http://mouse.owl#MA_0000499, 7
mouse, http://mouse.owl#MA_0002603, 1
mouse, http://mouse.owl#MA_0000087, 5
mouse, http://mouse.owl#MA_0001508, 12
mouse, http://mouse.owl#MA_0001335, 7
mouse, http://mouse.owl#MA_0000555, 5
mouse, http://mouse.owl#MA_0001107, 1
mouse, http://mouse.owl#MA_0000394, 10
mouse, http://mouse.owl#MA_0000035, 1
mouse, http://mouse.owl#MA_0001992, 125
mouse, http://mouse.owl#MA_0001618, 4
mouse, http://mouse.owl#MA_0001472, 15
mouse, http://mouse.owl#MA_0001203, 1
mouse, http://mouse.owl#MA_0002389, 131
mouse, http://mouse.owl#MA_0000665, 11
mouse, http://mouse.owl#MA_0001217, 4
mouse, http://mouse.owl#MA_0000408, 9
mouse, http://mouse.owl#MA_0000828, 4
mouse, http://mouse.owl#MA_0001940, 125
mouse, http://mouse.owl#MA_0002294, 131
mouse, http://mouse.owl#MA_0002499, 1
mouse, http://mouse.owl#MA_0000708, 5
mouse, http://mouse.owl#MA_0000201, 6
mouse, http://mouse.owl#MA_0000198, 1
mouse, http://mouse.owl#MA_0001320, 3
mouse, http://mouse.owl#MA_0002555, 1
mouse, http://mouse.owl#MA_0001430, 9
mouse, http://mouse.owl#MA_0000142, 8
mouse, http://mouse.owl#MA_0002665, 1
mouse, http://mouse.owl#MA_0000650, 1
mouse, http://mouse.owl#MA_0002408, 11
mouse, http://mouse.owl#MA_0001328, 1
mouse, http://mouse.owl#MA_0001169, 15
mouse, http://mouse.owl#MA_0000911, 1
mouse, http://mouse.owl#MA_0001438, 16
mouse, http://mouse.owl#MA_0000720, 8
mouse, http://mouse.owl#MA_0001706, 1
mouse, http://mouse.owl#MA_0001953, 131
mouse, http://mouse.owl#MA_0000658, 7
mouse, http://mouse.owl#MA_0001590, 1
mouse, http://mouse.owl#MA_0000100, 1
mouse, http://mouse.owl#MA_0001037, 45
mouse, http://mouse.owl#MA_0001062, 1
mouse, http://mouse.owl#MA_0001816, 1
mouse, http://mouse.owl#MA_0002650, 1
mouse, http://mouse.owl#MA_0000983, 4
mouse, http://mouse.owl#MA_0001604, 1
mouse, http://mouse.owl#MA_0001140, 6
mouse, http://mouse.owl#MA_0001598, 1
mouse, http://mouse.owl#MA_0000108, 8
mouse, http://mouse.owl#MA_0000814, 8
mouse, http://mouse.owl#MA_0002161, 129
mouse, http://mouse.owl#MA_0002322, 131
mouse, http://mouse.owl#MA_0002720, 4
mouse, http://mouse.owl#MA_0002644, 1
mouse, http://mouse.owl#MA_0001250, 1
mouse, http://mouse.owl#MA_0002658, 1
mouse, http://mouse.owl#MA_0000470, 6
mouse, http://mouse.owl#MA_0002100, 129
mouse, http://mouse.owl#MA_0002090, 129
mouse, http://mouse.owl#MA_0000924, 9
mouse, http://mouse.owl#MA_0001148, 4
mouse, http://mouse.owl#MA_0000611, 8
mouse, http://mouse.owl#MA_0002585, 6
mouse, http://mouse.owl#MA_0001258, 10
mouse, http://mouse.owl#MA_0001773, 1
mouse, http://mouse.owl#MA_0000478, 1
mouse, http://mouse.owl#MA_0002108, 129
mouse, http://mouse.owl#MA_0001314, 8
mouse, http://mouse.owl#MA_0000749, 3
mouse, http://mouse.owl#MA_0001583, 7
mouse, http://mouse.owl#MA_0000091, 3
mouse, http://mouse.owl#MA_0001153, 9
mouse, http://mouse.owl#MA_0002751, 1
mouse, http://mouse.owl#MA_0000256, 3
mouse, http://mouse.owl#MA_0001809, 6
mouse, http://mouse.owl#MA_0002470, 4
mouse, http://mouse.owl#MA_0000373, 1
mouse, http://mouse.owl#MA_0001424, 10
mouse, http://mouse.owl#MA_0001693, 1
mouse, http://mouse.owl#MA_0000183, 1
mouse, http://mouse.owl#MA_0000483, 1
mouse, http://mouse.owl#MA_0001731, 2
mouse, http://mouse.owl#MA_0000903, 9
mouse, http://mouse.owl#MA_0002478, 7
mouse, http://mouse.owl#MA_0001687, 2
mouse, http://mouse.owl#MA_0000917, 4
mouse, http://mouse.owl#MA_0000431, 14
mouse, http://mouse.owl#MA_0000287, 1
mouse, http://mouse.owl#MA_0002193, 129
mouse, http://mouse.owl#MA_0001549, 1
mouse, http://mouse.owl#MA_0002691, 1
mouse, http://mouse.owl#MA_0000594, 7
mouse, http://mouse.owl#MA_0002436, 1
mouse, http://mouse.owl#MA_0000992, 1
mouse, http://mouse.owl#MA_0000339, 4
mouse, http://mouse.owl#MA_0002712, 1
mouse, http://mouse.owl#MA_0001927, 4
mouse, http://mouse.owl#MA_0001417, 1
mouse, http://mouse.owl#MA_0002699, 4
mouse, http://mouse.owl#MA_0001724, 2
mouse, http://mouse.owl#MA_0002096, 130
mouse, http://mouse.owl#MA_0000240, 1
mouse, http://mouse.owl#MA_0001361, 8
mouse, http://mouse.owl#MA_0002594, 4
mouse, http://mouse.owl#MA_0002039, 125
mouse, http://mouse.owl#MA_0001834, 1
mouse, http://mouse.owl#MA_0002339, 131
mouse, http://mouse.owl#MA_0000546, 5
mouse, http://mouse.owl#MA_0001471, 15
mouse, http://mouse.owl#MA_0002608, 1
mouse, http://mouse.owl#MA_0002149, 131
mouse, http://mouse.owl#MA_0002266, 131
mouse, http://mouse.owl#MA_0002245, 4
mouse, http://mouse.owl#MA_0000248, 2
mouse, http://mouse.owl#MA_0000409, 1
mouse, http://mouse.owl#MA_0001369, 8
mouse, http://mouse.owl#MA_0000832, 1
mouse, http://mouse.owl#MA_0002054, 125
mouse, http://mouse.owl#MA_0001994, 125
mouse, http://mouse.owl#MA_0000504, 7
mouse, http://mouse.owl#MA_0001737, 1
mouse, http://mouse.owl#MA_0001374, 6
mouse, http://mouse.owl#MA_0000206, 1
mouse, http://mouse.owl#MA_0002420, 11
mouse, http://mouse.owl#MA_0000958, 7
mouse, http://mouse.owl#MA_0000060, 23
mouse, http://mouse.owl#MA_0000767, 1
mouse, http://mouse.owl#MA_0001322, 1
mouse, http://mouse.owl#MA_0001171, 15
mouse, http://mouse.owl#MA_0001242, 1
mouse, http://mouse.owl#MA_0002504, 26
mouse, http://mouse.owl#MA_0002428, 5
mouse, http://mouse.owl#MA_0001710, 4
mouse, http://mouse.owl#MA_0001034, 1
mouse, http://mouse.owl#MA_0001432, 9
mouse, http://mouse.owl#MA_0000652, 5
mouse, http://mouse.owl#MA_0002206, 131
mouse, http://mouse.owl#MA_0001820, 1
mouse, http://mouse.owl#MA_0001200, 1
mouse, http://mouse.owl#MA_0000324, 8
mouse, http://mouse.owl#MA_0001987, 125
mouse, http://mouse.owl#MA_0001353, 11
mouse, http://mouse.owl#MA_0001912, 9
mouse, http://mouse.owl#MA_0000026, 4
mouse, http://mouse.owl#MA_0000295, 25
mouse, http://mouse.owl#MA_0001463, 15
mouse, http://mouse.owl#MA_0000587, 4
mouse, http://mouse.owl#MA_0001208, 4
mouse, http://mouse.owl#MA_0000683, 5
mouse, http://mouse.owl#MA_0001945, 125
mouse, http://mouse.owl#MA_0002324, 133
mouse, http://mouse.owl#MA_0002120, 136
mouse, http://mouse.owl#MA_0000944, 5
mouse, http://mouse.owl#MA_0000753, 1
mouse, http://mouse.owl#MA_0002230, 3
mouse, http://mouse.owl#MA_0000133, 1
mouse, http://mouse.owl#MA_0002587, 4
mouse, http://mouse.owl#MA_0001803, 4
mouse, http://mouse.owl#MA_0002683, 1
mouse, http://mouse.owl#MA_0001020, 45
mouse, http://mouse.owl#MA_0002128, 129
mouse, http://mouse.owl#MA_0001173, 15
mouse, http://mouse.owl#MA_0002475, 1
mouse, http://mouse.owl#MA_0001187, 1
mouse, http://mouse.owl#MA_0002238, 129
mouse, http://mouse.owl#MA_0002284, 131
mouse, http://mouse.owl#MA_0002023, 125
mouse, http://mouse.owl#MA_0000980, 4
mouse, http://mouse.owl#MA_0002355, 4
mouse, http://mouse.owl#MA_0002753, 1
mouse, http://mouse.owl#MA_0001283, 3
mouse, http://mouse.owl#MA_0001028, 45
mouse, http://mouse.owl#MA_0001297, 1
mouse, http://mouse.owl#MA_0002545, 20
mouse, http://mouse.owl#MA_0002133, 134
mouse, http://mouse.owl#MA_0002641, 1
mouse, http://mouse.owl#MA_0000644, 6
mouse, http://mouse.owl#MA_0001765, 4
mouse, http://mouse.owl#MA_0000281, 12
mouse, http://mouse.owl#MA_0001526, 4
mouse, http://mouse.owl#MA_0000988, 5
mouse, http://mouse.owl#MA_0002413, 1
mouse, http://mouse.owl#MA_0001875, 3
mouse, http://mouse.owl#MA_0000316, 1
mouse, http://mouse.owl#MA_0002711, 14
mouse, http://mouse.owl#MA_0000736, 14
mouse, http://mouse.owl#MA_0002649, 1
mouse, http://mouse.owl#MA_0001013, 45
mouse, http://mouse.owl#MA_0001918, 125
mouse, http://mouse.owl#MA_0001770, 3
mouse, http://mouse.owl#MA_0000289, 1
mouse, http://mouse.owl#MA_0001411, 18
mouse, http://mouse.owl#MA_0000602, 5
mouse, http://mouse.owl#MA_0000846, 1
mouse, http://mouse.owl#MA_0000596, 9
mouse, http://mouse.owl#MA_0002316, 131
mouse, http://mouse.owl#MA_0001574, 1
mouse, http://mouse.owl#MA_0001778, 3
mouse, http://mouse.owl#MA_0000879, 4
mouse, http://mouse.owl#MA_0002461, 4
mouse, http://mouse.owl#MA_0000804, 1
mouse, http://mouse.owl#MA_0002222, 129
mouse, http://mouse.owl#MA_0002270, 131
mouse, http://mouse.owl#MA_0002602, 1
mouse, http://mouse.owl#MA_0001684, 4
mouse, http://mouse.owl#MA_0002704, 1
mouse, http://mouse.owl#MA_0000188, 3
mouse, http://mouse.owl#MA_0001632, 1
mouse, http://mouse.owl#MA_0002469, 6
mouse, http://mouse.owl#MA_0000908, 1
mouse, http://mouse.owl#MA_0000422, 3
mouse, http://mouse.owl#MA_0000691, 11
mouse, http://mouse.owl#MA_0002268, 131
mouse, http://mouse.owl#MA_0000056, 3
