model, entity URI, belief
human, http://human.owl#NCI_C12371, 21
human, http://human.owl#NCI_C13089, 97
human, http://human.owl#NCI_C32526, 67
human, http://human.owl#NCI_C33360, 16
human, http://human.owl#NCI_C41609, 141
human, http://human.owl#NCI_C32072, 231
human, http://human.owl#NCI_C12866, 254
human, http://human.owl#NCI_C12407, 480
human, http://human.owl#NCI_C33642, 89
human, http://human.owl#NCI_C32570, 58
human, http://human.owl#NCI_C32789, 169
human, http://human.owl#NCI_C32865, 96
human, http://human.owl#NCI_C52828, 65
human, http://human.owl#NCI_C49226, 91
human, http://human.owl#NCI_C13103, 85
human, http://human.owl#NCI_C32608, 24
human, http://human.owl#NCI_C33752, 114
human, http://human.owl#NCI_C13062, 251
human, http://human.owl#NCI_C45723, 50
human, http://human.owl#NCI_C32242, 47
human, http://human.owl#NCI_C33556, 43
human, http://human.owl#NCI_C33070, 98
human, http://human.owl#NCI_C33126, 241
human, http://human.owl#NCI_C12350, 60
human, http://human.owl#NCI_C33814, 236
human, http://human.owl#NCI_C32346, 88
human, http://human.owl#NCI_C33863, 162
human, http://human.owl#NCI_C12686, 231
human, http://human.owl#NCI_C12460, 315
human, http://human.owl#NCI_C52785, 28
human, http://human.owl#NCI_C32124, 84
human, http://human.owl#NCI_C12227, 88
human, http://human.owl#NCI_C34030, 353
human, http://human.owl#NCI_C12474, 53
human, http://human.owl#NCI_C32671, 384
human, http://human.owl#NCI_C52710, 162
human, http://human.owl#NCI_C32685, 14
human, http://human.owl#NCI_C33731, 47
human, http://human.owl#NCI_C52724, 293
human, http://human.owl#NCI_C32428, 51
human, http://human.owl#NCI_C52895, 457
human, http://human.owl#NCI_C45958, 76
human, http://human.owl#NCI_C32954, 99
human, http://human.owl#NCI_C33459, 181
human, http://human.owl#NCI_C12852, 234
human, http://human.owl#NCI_C48823, 19
human, http://human.owl#NCI_C52987, 457
human, http://human.owl#NCI_C33569, 50
human, http://human.owl#NCI_C52743, 80
human, http://human.owl#NCI_C33083, 145
human, http://human.owl#NCI_C53184, 58
human, http://human.owl#NCI_C32059, 19
human, http://human.owl#NCI_C33376, 315
human, http://human.owl#NCI_C33119, 170
human, http://human.owl#NCI_C32401, 58
human, http://human.owl#NCI_C33634, 231
human, http://human.owl#NCI_C33683, 65
human, http://human.owl#NCI_C32857, 125
human, http://human.owl#NCI_C12748, 251
human, http://human.owl#NCI_C12280, 88
human, http://human.owl#NCI_C32511, 17
human, http://human.owl#NCI_C33471, 173
human, http://human.owl#NCI_C12509, 315
human, http://human.owl#NCI_C33744, 244
human, http://human.owl#NCI_C12294, 135
human, http://human.owl#NCI_C53142, 207
human, http://human.owl#NCI_C33793, 318
human, http://human.owl#NCI_C32261, 100
human, http://human.owl#NCI_C13068, 35
human, http://human.owl#NCI_C32248, 315
human, http://human.owl#NCI_C33279, 173
human, http://human.owl#NCI_C49211, 65
human, http://human.owl#NCI_C12672, 327
human, http://human.owl#NCI_C33389, 53
human, http://human.owl#NCI_C33702, 91
human, http://human.owl#NCI_C12955, 282
human, http://human.owl#NCI_C32414, 28
human, http://human.owl#NCI_C33001, 231
human, http://human.owl#NCI_C32463, 254
human, http://human.owl#NCI_C41405, 50
human, http://human.owl#NCI_C33869, 234
human, http://human.owl#NCI_C33696, 38
human, http://human.owl#NCI_C33186, 162
human, http://human.owl#NCI_C42602, 251
human, http://human.owl#NCI_C34022, 303
human, http://human.owl#NCI_C33237, 99
human, http://human.owl#NCI_C12803, 282
human, http://human.owl#NCI_C12630, 46
human, http://human.owl#NCI_C32170, 291
human, http://human.owl#NCI_C33291, 15
human, http://human.owl#NCI_C33034, 196
human, http://human.owl#NCI_C33105, 136
human, http://human.owl#NCI_C52553, 14
human, http://human.owl#NCI_C32963, 57
human, http://human.owl#NCI_C12893, 220
human, http://human.owl#NCI_C32892, 90
human, http://human.owl#NCI_C49308, 85
human, http://human.owl#NCI_C48942, 14
human, http://human.owl#NCI_C33444, 19
human, http://human.owl#NCI_C32635, 114
human, http://human.owl#NCI_C32354, 169
human, http://human.owl#NCI_C33952, 103
human, http://human.owl#NCI_C49267, 75
human, http://human.owl#NCI_C32649, 231
human, http://human.owl#NCI_C28287, 282
human, http://human.owl#NCI_C32234, 36
human, http://human.owl#NCI_C38632, 221
human, http://human.owl#NCI_C12816, 96
human, http://human.owl#NCI_C33689, 315
human, http://human.owl#NCI_C32517, 523
human, http://human.owl#NCI_C12623, 65
human, http://human.owl#NCI_C33047, 315
human, http://human.owl#NCI_C33402, 162
human, http://human.owl#NCI_C33799, 235
human, http://human.owl#NCI_C43252, 293
human, http://human.owl#NCI_C12401, 119
human, http://human.owl#NCI_C12391, 480
human, http://human.owl#NCI_C12572, 50
human, http://human.owl#NCI_C12733, 101
human, http://human.owl#NCI_C33855, 96
human, http://human.owl#NCI_C32077, 241
human, http://human.owl#NCI_C32783, 58
human, http://human.owl#NCI_C12886, 17
human, http://human.owl#NCI_C49217, 237
human, http://human.owl#NCI_C49220, 85
human, http://human.owl#NCI_C43362, 231
human, http://human.owl#NCI_C12244, 88
human, http://www.geneontology.org/formats/oboInOwl#Subset, 1
human, http://human.owl#NCI_C32885, 11
human, http://human.owl#NCI_C12996, 63
human, http://human.owl#NCI_C12258, 231
human, http://human.owl#NCI_C33708, 101
human, http://human.owl#NCI_C33020, 10
human, http://human.owl#NCI_C32628, 13
human, http://human.owl#NCI_C32455, 195
human, http://human.owl#NCI_C33772, 164
human, http://human.owl#NCI_C28170, 282
human, http://human.owl#NCI_C32469, 41
human, http://human.owl#NCI_C32995, 231
human, http://human.owl#NCI_C12336, 391
human, http://human.owl#NCI_C32738, 60
human, http://human.owl#NCI_C33550, 231
human, http://human.owl#NCI_C12809, 47
human, http://human.owl#NCI_C12636, 282
human, http://human.owl#NCI_C33283, 293
human, http://human.owl#NCI_C52784, 28
human, http://human.owl#NCI_C12905, 302
human, http://human.owl#NCI_C33297, 61
human, http://human.owl#NCI_C13011, 231
human, http://human.owl#NCI_C32340, 238
human, http://human.owl#NCI_C12690, 206
human, http://human.owl#NCI_C32101, 30
human, http://human.owl#NCI_C12919, 749
human, http://human.owl#NCI_C33222, 175
human, http://human.owl#NCI_C33393, 241
human, http://human.owl#NCI_C52559, 51
human, http://human.owl#NCI_C12899, 162
human, http://human.owl#NCI_C33675, 170
human, http://human.owl#NCI_C45715, 79
human, http://human.owl#NCI_C32898, 86
human, http://human.owl#NCI_C33485, 37
human, http://human.owl#NCI_C12494, 234
human, http://human.owl#NCI_C33785, 138
human, http://human.owl#NCI_C32275, 184
human, http://human.owl#NCI_C52991, 457
human, http://human.owl#NCI_C38673, 56
human, http://human.owl#NCI_C32289, 315
human, http://human.owl#NCI_C32063, 173
human, http://human.owl#NCI_C12857, 30
human, http://human.owl#NCI_C13180, 43
human, http://human.owl#NCI_C13409, 260
human, http://human.owl#NCI_C52693, 40
human, http://human.owl#NCI_C49252, 64
human, http://human.owl#NCI_C32558, 169
human, http://human.owl#NCI_C12629, 124
human, http://human.owl#NCI_C33589, 235
human, http://human.owl#NCI_C33113, 90
human, http://human.owl#NCI_C32614, 238
human, http://human.owl#NCI_C12725, 282
human, http://human.owl#NCI_C33916, 254
human, http://human.owl#NCI_C53023, 11
human, http://human.owl#NCI_C12397, 76
human, http://human.owl#NCI_C12739, 17
human, http://human.owl#NCI_C33896, 89
human, http://human.owl#NCI_C12503, 234
human, http://human.owl#NCI_C32724, 173
human, http://human.owl#NCI_C13094, 31
human, http://human.owl#NCI_C12310, 89
human, http://human.owl#NCI_C33840, 90
human, http://human.owl#NCI_C12299, 403
human, http://human.owl#NCI_C52757, 135
human, http://human.owl#NCI_C33075, 35
human, http://human.owl#NCI_C13119, 31
human, http://human.owl#NCI_C12355, 315
human, http://human.owl#NCI_C33819, 78
human, http://human.owl#NCI_C12677, 84
human, http://human.owl#NCI_C13003, 18
human, http://human.owl#NCI_C32046, 169
human, http://human.owl#NCI_C12465, 646
human, http://human.owl#NCI_C13017, 282
human, http://human.owl#NCI_C33214, 259
human, http://human.owl#NCI_C32676, 22
human, http://human.owl#NCI_C52840, 17
human, http://human.owl#NCI_C52715, 234
human, http://human.owl#NCI_C49330, 21
human, http://human.owl#NCI_C33228, 99
human, http://human.owl#NCI_C32419, 457
human, http://human.owl#NCI_C33736, 88
human, http://human.owl#NCI_C32156, 28
human, http://human.owl#NCI_C33500, 47
human, http://human.owl#NCI_C32959, 119
human, http://human.owl#NCI_C52978, 457
human, http://human.owl#NCI_C20051, 204
human, http://human.owl#NCI_C32707, 65
human, http://human.owl#NCI_C49483, 25
human, http://human.owl#NCI_C32817, 241
human, http://www.geneontology.org/formats/oboInOwl#ObsoleteClass, 1
human, http://human.owl#NCI_C33639, 58
human, http://human.owl#NCI_C49258, 25
human, http://human.owl#NCI_C32567, 125
human, http://human.owl#NCI_C33449, 125
human, http://human.owl#NCI_C12285, 10
human, http://human.owl#NCI_C32912, 523
human, http://human.owl#NCI_C51141, 70
human, http://human.owl#NCI_C33749, 417
human, http://human.owl#NCI_C32669, 491
human, http://human.owl#NCI_C12448, 315
human, http://human.owl#NCI_C32496, 105
human, http://human.owl#NCI_C52708, 58
human, http://human.owl#NCI_C32239, 47
human, http://human.owl#NCI_C33048, 119
human, http://human.owl#NCI_C12836, 162
human, http://human.owl#NCI_C13144, 98
human, http://human.owl#NCI_C33320, 101
human, http://human.owl#NCI_C12558, 67
human, http://human.owl#NCI_C32779, 65
human, http://human.owl#NCI_C32293, 16
human, http://human.owl#NCI_C49216, 315
human, http://human.owl#NCI_C25268, 251
human, http://human.owl#NCI_C33334, 254
human, http://human.owl#NCI_C33881, 100
human, http://human.owl#NCI_C33067, 30
human, http://human.owl#NCI_C12946, 71
human, http://human.owl#NCI_C41608, 77
human, http://human.owl#NCI_C32071, 231
human, http://human.owl#NCI_C12880, 40
human, http://human.owl#NCI_C32142, 310
human, http://human.owl#NCI_C33006, 12
human, http://human.owl#NCI_C33177, 516
human, http://human.owl#NCI_C43423, 33
human, http://human.owl#NCI_C33597, 101
human, http://human.owl#NCI_C12990, 282
human, http://human.owl#NCI_C32622, 15
human, http://human.owl#NCI_C12531, 26
human, http://human.owl#NCI_C34027, 310
human, http://human.owl#NCI_C13058, 282
human, http://human.owl#NCI_C32387, 90
human, http://human.owl#NCI_C33728, 47
human, http://human.owl#NCI_C33269, 47
human, http://human.owl#NCI_C12278, 40
human, http://human.owl#NCI_C32732, 49
human, http://human.owl#NCI_C52761, 35
human, http://human.owl#NCI_C32100, 315
human, http://human.owl#NCI_C33506, 86
human, http://human.owl#NCI_C52775, 28
human, http://human.owl#NCI_C25761, 282
human, http://human.owl#NCI_C12656, 207
human, http://human.owl#NCI_C32599, 99
human, http://human.owl#NCI_C33435, 48
human, http://human.owl#NCI_C53050, 207
human, http://human.owl#NCI_C12695, 52
human, http://human.owl#NCI_C12434, 260
human, http://human.owl#NCI_C32836, 10
human, http://human.owl#NCI_C12939, 96
human, http://human.owl#NCI_C12766, 114
human, http://human.owl#NCI_C13130, 25
human, http://human.owl#NCI_C12544, 33
human, http://human.owl#NCI_C49299, 32
human, http://human.owl#NCI_C12231, 88
human, http://human.owl#NCI_C48762, 207
human, http://human.owl#NCI_C53174, 9
human, http://human.owl#NCI_C32508, 17
human, http://human.owl#NCI_C32928, 62
human, http://human.owl#NCI_C52689, 207
human, http://human.owl#NCI_C32442, 69
human, http://human.owl#NCI_C33610, 315
human, http://human.owl#NCI_C13393, 282
human, http://human.owl#NCI_C33624, 105
human, http://human.owl#NCI_C32552, 83
human, http://human.owl#NCI_C12369, 403
human, http://human.owl#NCI_C12598, 188
human, http://human.owl#NCI_C49208, 128
human, http://human.owl#NCI_C33326, 251
human, http://human.owl#NCI_C13044, 271
human, http://human.owl#NCI_C33890, 53
human, http://human.owl#NCI_C33380, 222
human, http://human.owl#NCI_C33428, 213
human, http://human.owl#NCI_C33255, 31
human, http://human.owl#NCI_C32218, 315
human, http://human.owl#NCI_C33538, 227
human, http://human.owl#NCI_C33052, 315
human, http://human.owl#NCI_C13123, 21
human, http://human.owl#NCI_C12537, 56
human, http://human.owl#NCI_C32981, 384
human, http://human.owl#NCI_C32328, 12
human, http://human.owl#NCI_C33845, 209
human, http://human.owl#NCI_C12681, 291
human, http://human.owl#NCI_C32262, 231
human, http://human.owl#NCI_C13233, 282
human, http://human.owl#NCI_C32050, 596
human, http://human.owl#NCI_C32106, 38
human, http://human.owl#NCI_C49285, 27
human, http://human.owl#NCI_C32160, 91
human, http://human.owl#NCI_C12954, 26
human, http://human.owl#NCI_C33146, 457
human, http://human.owl#NCI_C33730, 47
human, http://human.owl#NCI_C34028, 82
human, http://human.owl#NCI_C32220, 78
human, http://human.owl#NCI_C48822, 19
human, http://human.owl#NCI_C32711, 65
human, http://human.owl#NCI_C33241, 173
human, http://human.owl#NCI_C13171, 105
human, http://human.owl#NCI_C13185, 26
human, http://human.owl#NCI_C32821, 169
human, http://human.owl#NCI_C52698, 139
human, http://human.owl#NCI_C33104, 318
human, http://human.owl#NCI_C53014, 457
human, http://human.owl#NCI_C13091, 236
human, http://human.owl#NCI_C33665, 169
human, http://human.owl#NCI_C12664, 302
human, http://human.owl#NCI_C49322, 17
human, http://human.owl#NCI_C33443, 315
human, http://human.owl#NCI_C12452, 315
human, http://human.owl#NCI_C32663, 199
human, http://human.owl#NCI_C53138, 139
human, http://human.owl#NCI_C12774, 79
human, http://human.owl#NCI_C52702, 199
human, http://human.owl#NCI_C33831, 315
human, http://human.owl#NCI_C32406, 235
human, http://human.owl#NCI_C32233, 480
human, http://human.owl#NCI_C13099, 204
human, http://human.owl#NCI_C12315, 89
human, http://human.owl#NCI_C32932, 35
human, http://human.owl#NCI_C12830, 34
human, http://human.owl#NCI_C33769, 68
human, http://human.owl#NCI_C32189, 89
human, http://human.owl#NCI_C33311, 179
human, http://human.owl#NCI_C32773, 169
human, http://human.owl#NCI_C25769, 541
human, http://human.owl#NCI_C52812, 65
human, http://human.owl#NCI_C32516, 89
human, http://human.owl#NCI_C33547, 282
human, http://human.owl#NCI_C52965, 169
human, http://human.owl#NCI_C33061, 53
human, http://human.owl#NCI_C13164, 91
human, http://human.owl#NCI_C12578, 109
human, http://human.owl#NCI_C12387, 231
human, http://human.owl#NCI_C33171, 105
human, http://human.owl#NCI_C32091, 30
human, http://human.owl#NCI_C33219, 289
human, http://human.owl#NCI_C32147, 88
human, http://human.owl#NCI_C32391, 158
human, http://human.owl#NCI_C49335, 60
human, http://human.owl#NCI_C13052, 255
human, http://human.owl#NCI_C33273, 100
human, http://human.owl#NCI_C33722, 47
human, http://human.owl#NCI_C12272, 27
human, http://human.owl#NCI_C48365, 168
human, http://human.owl#NCI_C32945, 58
human, http://human.owl#NCI_C43221, 22
human, http://human.owl#NCI_C33824, 26
human, http://human.owl#NCI_C32226, 145
human, http://human.owl#NCI_C33651, 9
human, http://human.owl#NCI_C49139, 18
human, http://human.owl#NCI_C32752, 68
human, http://human.owl#NCI_C12650, 19
human, http://human.owl#NCI_C32808, 99
human, http://human.owl#NCI_C32593, 173
human, http://human.owl#NCI_C13177, 85
human, http://human.owl#NCI_C13713, 38
human, http://human.owl#NCI_C32336, 173
human, http://human.owl#NCI_C38331, 56
human, http://human.owl#NCI_C49249, 18
human, http://human.owl#NCI_C33367, 169
human, http://human.owl#NCI_C12760, 289
human, http://human.owl#NCI_C12933, 259
human, http://human.owl#NCI_C33164, 234
human, http://human.owl#NCI_C53069, 457
human, http://human.owl#NCI_C49314, 91
human, http://human.owl#NCI_C12605, 37
human, http://human.owl#NCI_C49328, 162
human, http://human.owl#NCI_C12493, 234
human, http://human.owl#NCI_C52951, 291
human, http://human.owl#NCI_C32655, 52
human, http://human.owl#NCI_C12564, 36
human, http://human.owl#NCI_C33093, 60
human, http://human.owl#NCI_C12307, 39
human, http://human.owl#NCI_C12373, 79
human, http://human.owl#NCI_C33837, 231
human, http://human.owl#NCI_C13260, 209
human, http://human.owl#NCI_C32765, 96
human, http://human.owl#NCI_C33886, 58
human, http://human.owl#NCI_C12871, 46
human, http://human.owl#NCI_C33629, 105
human, http://human.owl#NCI_C45857, 14
human, http://human.owl#NCI_C12885, 596
human, http://human.owl#NCI_C25203, 251
human, http://human.owl#NCI_C33588, 235
human, http://human.owl#NCI_C32870, 207
human, http://human.owl#NCI_C12981, 282
human, http://human.owl#NCI_C33422, 127
human, http://human.owl#NCI_C32613, 123
human, http://human.owl#NCI_C12396, 259
human, http://human.owl#NCI_C12753, 46
human, http://human.owl#NCI_C32212, 315
human, http://human.owl#NCI_C13283, 260
human, http://human.owl#NCI_C32097, 29
human, http://human.owl#NCI_C33532, 173
human, http://human.owl#NCI_C52766, 35
human, http://human.owl#NCI_C32322, 143
human, http://human.owl#NCI_C25787, 85
human, http://human.owl#NCI_C33777, 110
human, http://human.owl#NCI_C12711, 68
human, http://human.owl#NCI_C53055, 139
human, http://human.owl#NCI_C33150, 457
human, http://human.owl#NCI_C32585, 260
human, http://human.owl#NCI_C32055, 9
human, http://human.owl#NCI_C32126, 91
human, http://human.owl#NCI_C34032, 34
human, http://human.owl#NCI_C13031, 430
human, http://human.owl#NCI_C12222, 91
human, http://human.owl#NCI_C12466, 84
human, http://human.owl#NCI_C40185, 315
human, http://human.owl#NCI_C32919, 90
human, http://human.owl#NCI_C33242, 101
human, http://human.owl#NCI_C32433, 83
human, http://human.owl#NCI_C13824, 523
human, http://human.owl#NCI_C32447, 646
human, http://human.owl#NCI_C32973, 91
human, http://human.owl#NCI_C33615, 86
human, http://human.owl#NCI_C32716, 254
human, http://human.owl#NCI_C32543, 58
human, http://human.owl#NCI_C33352, 18
human, http://human.owl#NCI_C12614, 282
mouse, http://mouse.owl#MA_0001233, 1
mouse, http://mouse.owl#MA_0001631, 1
mouse, http://mouse.owl#MA_0001201, 1
mouse, http://mouse.owl#MA_0000421, 1
mouse, http://mouse.owl#MA_0002395, 157
mouse, http://mouse.owl#MA_0001303, 3
mouse, http://mouse.owl#MA_0001496, 30
mouse, http://mouse.owl#MA_0002536, 41
mouse, http://mouse.owl#MA_0001756, 35
mouse, http://mouse.owl#MA_0000362, 8
mouse, http://mouse.owl#MA_0002681, 1
mouse, http://mouse.owl#MA_0000684, 9
mouse, http://mouse.owl#MA_0001566, 10
mouse, http://mouse.owl#MA_0001662, 1
mouse, http://mouse.owl#MA_0000064, 209
mouse, http://mouse.owl#MA_0001866, 146
mouse, http://mouse.owl#MA_0000356, 37
mouse, http://mouse.owl#MA_0001190, 1
mouse, http://mouse.owl#MA_0000166, 180
mouse, http://mouse.owl#MA_0002689, 1
mouse, http://mouse.owl#MA_0001714, 3
mouse, http://mouse.owl#MA_0000134, 1
mouse, http://mouse.owl#MA_0001958, 179
mouse, http://mouse.owl#MA_0001053, 4
mouse, http://mouse.owl#MA_0000642, 16
mouse, http://mouse.owl#MA_0000276, 1
mouse, http://mouse.owl#MA_0000791, 1
mouse, http://mouse.owl#MA_0001824, 1
mouse, http://mouse.owl#MA_0001977, 192
mouse, http://mouse.owl#MA_0000583, 23
mouse, http://mouse.owl#MA_0000981, 8
mouse, http://mouse.owl#MA_0002356, 169
mouse, http://mouse.owl#MA_0002381, 169
mouse, http://mouse.owl#MA_0002166, 203
mouse, http://mouse.owl#MA_0001916, 192
mouse, http://mouse.owl#MA_0002642, 1
mouse, http://mouse.owl#MA_0002639, 1
mouse, http://mouse.owl#MA_0002491, 1
mouse, http://mouse.owl#MA_0001623, 1
mouse, http://mouse.owl#MA_0002744, 11
mouse, http://mouse.owl#MA_0002314, 157
mouse, http://mouse.owl#MA_0002583, 13
mouse, http://mouse.owl#MA_0002124, 188
mouse, http://mouse.owl#MA_0000127, 1
mouse, http://mouse.owl#MA_0000948, 3
mouse, http://mouse.owl#MA_0000757, 1
mouse, http://mouse.owl#MA_0001014, 45
mouse, http://mouse.owl#MA_0000096, 1
mouse, http://mouse.owl#MA_0000476, 1
mouse, http://mouse.owl#MA_0001309, 3
mouse, http://mouse.owl#MA_0000237, 1
mouse, http://mouse.owl#MA_0001807, 8
mouse, http://mouse.owl#MA_0001797, 2
mouse, http://mouse.owl#MA_0000191, 1
mouse, http://mouse.owl#MA_0001177, 11
mouse, http://mouse.owl#MA_0000615, 156
mouse, http://mouse.owl#MA_0001575, 1
mouse, http://mouse.owl#MA_0002757, 1
mouse, http://mouse.owl#MA_0001287, 3
mouse, http://mouse.owl#MA_0001685, 28
mouse, http://mouse.owl#MA_0000901, 7
mouse, http://mouse.owl#MA_0001121, 1
mouse, http://mouse.owl#MA_0002081, 203
mouse, http://mouse.owl#MA_0000710, 5
mouse, http://mouse.owl#MA_0000648, 1
mouse, http://mouse.owl#MA_0002307, 169
mouse, http://mouse.owl#MA_0000189, 1
mouse, http://mouse.owl#MA_0000285, 1
mouse, http://mouse.owl#MA_0002191, 188
mouse, http://mouse.owl#MA_0000577, 48
mouse, http://mouse.owl#MA_0002417, 1
mouse, http://mouse.owl#MA_0001892, 6
mouse, http://mouse.owl#MA_0000057, 3
mouse, http://mouse.owl#MA_0000082, 12
mouse, http://mouse.owl#MA_0001908, 1
mouse, http://mouse.owl#MA_0001401, 26
mouse, http://mouse.owl#MA_0001670, 1
mouse, http://mouse.owl#MA_0001415, 1
mouse, http://mouse.owl#MA_0001962, 192
mouse, http://mouse.owl#MA_0000460, 14
mouse, http://mouse.owl#MA_0002736, 1
mouse, http://mouse.owl#MA_0000223, 1
mouse, http://mouse.owl#MA_0001342, 19
mouse, http://mouse.owl#MA_0002577, 45
mouse, http://mouse.owl#MA_0001678, 1
mouse, http://mouse.owl#MA_0000562, 19
mouse, http://mouse.owl#MA_0000015, 192
mouse, http://mouse.owl#MA_0000530, 9
mouse, http://mouse.owl#MA_0000468, 13
mouse, http://mouse.owl#MA_0000823, 4
mouse, http://mouse.owl#MA_0000672, 18
mouse, http://mouse.owl#MA_0000933, 1
mouse, http://mouse.owl#MA_0001728, 3
mouse, http://mouse.owl#MA_0002562, 192
mouse, http://mouse.owl#MA_0001490, 1
mouse, http://mouse.owl#MA_0001235, 1
mouse, http://mouse.owl#MA_0002403, 169
mouse, http://mouse.owl#MA_0002672, 1
mouse, http://mouse.owl#MA_0002073, 192
mouse, http://mouse.owl#MA_0000726, 1
mouse, http://mouse.owl#MA_0001162, 14
mouse, http://mouse.owl#MA_0001498, 1
mouse, http://mouse.owl#MA_0002012, 192
mouse, http://mouse.owl#MA_0002183, 203
mouse, http://mouse.owl#MA_0001398, 26
mouse, http://mouse.owl#MA_0000836, 1
mouse, http://mouse.owl#MA_0002520, 45
mouse, http://mouse.owl#MA_0000523, 7
mouse, http://mouse.owl#MA_0000160, 2
mouse, http://mouse.owl#MA_0000492, 1
mouse, http://mouse.owl#MA_0001195, 1
mouse, http://mouse.owl#MA_0000633, 18
mouse, http://mouse.owl#MA_0002006, 192
mouse, http://mouse.owl#MA_0002031, 192
mouse, http://mouse.owl#MA_0001266, 1
mouse, http://mouse.owl#MA_0001664, 1
mouse, http://mouse.owl#MA_0000270, 3
mouse, http://mouse.owl#MA_0001407, 26
mouse, http://mouse.owl#MA_0002528, 41
mouse, http://mouse.owl#MA_0001456, 1
mouse, http://mouse.owl#MA_0001065, 1
mouse, http://mouse.owl#MA_0000168, 24
mouse, http://mouse.owl#MA_0001971, 192
mouse, http://mouse.owl#MA_0001336, 27
mouse, http://mouse.owl#MA_0002638, 1
mouse, http://mouse.owl#MA_0000278, 1
mouse, http://mouse.owl#MA_0002492, 1
mouse, http://mouse.owl#MA_0000395, 42
mouse, http://mouse.owl#MA_0001622, 50
mouse, http://mouse.owl#MA_0001098, 1
mouse, http://mouse.owl#MA_0001609, 11
mouse, http://mouse.owl#MA_0000585, 52
mouse, http://mouse.owl#MA_0000829, 8
mouse, http://mouse.owl#MA_0000681, 8
mouse, http://mouse.owl#MA_0002340, 169
mouse, http://mouse.owl#MA_0001359, 19
mouse, http://mouse.owl#MA_0002101, 203
mouse, http://mouse.owl#MA_0001563, 1
mouse, http://mouse.owl#MA_0000939, 1
mouse, http://mouse.owl#MA_0002450, 45
mouse, http://mouse.owl#MA_0000453, 10
mouse, http://mouse.owl#MA_0000353, 37
mouse, http://mouse.owl#MA_0000751, 1
mouse, http://mouse.owl#MA_0001227, 1
mouse, http://mouse.owl#MA_0000689, 88
mouse, http://mouse.owl#MA_0002348, 169
mouse, http://mouse.owl#MA_0001811, 1
mouse, http://mouse.owl#MA_0000301, 43
mouse, http://mouse.owl#MA_0002409, 1
mouse, http://mouse.owl#MA_0001181, 20
mouse, http://mouse.owl#MA_0002458, 2
mouse, http://www.geneontology.org/formats/oboInOwl#Synonym, 1
mouse, http://mouse.owl#MA_0000411, 30
mouse, http://mouse.owl#MA_0001949, 192
mouse, http://mouse.owl#MA_0001291, 1
mouse, http://mouse.owl#MA_0002353, 169
mouse, http://mouse.owl#MA_0001746, 24
mouse, http://mouse.owl#MA_0001179, 11
mouse, http://mouse.owl#MA_0000262, 4
mouse, http://mouse.owl#MA_0002301, 169
mouse, http://mouse.owl#MA_0001383, 34
mouse, http://mouse.owl#MA_0000007, 11
mouse, http://mouse.owl#MA_0001524, 1
mouse, http://mouse.owl#MA_0000730, 1
mouse, http://mouse.owl#MA_0002157, 188
mouse, http://mouse.owl#MA_0001289, 3
mouse, http://mouse.owl#MA_0000744, 3
mouse, http://mouse.owl#MA_0002411, 58
mouse, http://mouse.owl#MA_0000314, 48
mouse, http://mouse.owl#MA_0000110, 82
mouse, http://mouse.owl#MA_0000840, 1
mouse, http://mouse.owl#MA_0001902, 145
mouse, http://mouse.owl#MA_0000607, 22
mouse, http://mouse.owl#MA_0000854, 1
mouse, http://mouse.owl#MA_0001011, 45
mouse, http://mouse.owl#MA_0000220, 25
mouse, http://mouse.owl#MA_0001628, 1
mouse, http://mouse.owl#MA_0002215, 203
mouse, http://www.geneontology.org/formats/oboInOwl#Definition, 1
mouse, http://mouse.owl#MA_0001894, 7
mouse, http://mouse.owl#MA_0000118, 1
mouse, http://mouse.owl#MA_0002332, 169
mouse, http://mouse.owl#MA_0002730, 1
mouse, http://mouse.owl#MA_0001794, 16
mouse, http://mouse.owl#MA_0001005, 1
mouse, http://mouse.owl#MA_0001274, 134
mouse, http://mouse.owl#MA_0001083, 1
mouse, http://mouse.owl#MA_0002110, 203
mouse, http://mouse.owl#MA_0000228, 49
mouse, http://mouse.owl#MA_0001019, 45
mouse, http://mouse.owl#MA_0002442, 58
mouse, http://mouse.owl#MA_0002220, 188
mouse, http://mouse.owl#MA_0001344, 38
mouse, http://mouse.owl#MA_0001852, 1
mouse, http://mouse.owl#MA_0001440, 47
mouse, http://mouse.owl#MA_0000564, 8
mouse, http://mouse.owl#MA_0002118, 203
mouse, http://mouse.owl#MA_0000307, 76
mouse, http://mouse.owl#MA_0001732, 28
mouse, http://mouse.owl#MA_0000674, 18
mouse, http://mouse.owl#MA_0001112, 6
mouse, http://mouse.owl#MA_0002228, 203
mouse, http://mouse.owl#MA_0001510, 18
mouse, http://mouse.owl#MA_0000040, 1
mouse, http://mouse.owl#MA_0000417, 1
mouse, http://mouse.owl#MA_0001448, 47
mouse, http://mouse.owl#MA_0000054, 4
mouse, http://mouse.owl#MA_0001375, 57
mouse, http://mouse.owl#MA_0001755, 61
mouse, http://mouse.owl#MA_0000048, 13
mouse, http://mouse.owl#MA_0002708, 1
mouse, http://mouse.owl#MA_0001661, 1
mouse, http://mouse.owl#MA_0000785, 1
mouse, http://mouse.owl#MA_0002032, 179
mouse, http://mouse.owl#MA_0001260, 3
mouse, http://mouse.owl#MA_0001967, 179
mouse, http://mouse.owl#MA_0000895, 1
mouse, http://mouse.owl#MA_0002142, 203
mouse, http://mouse.owl#MA_0001669, 11
mouse, http://mouse.owl#MA_0000290, 1
